23,caGrid-data-validation-1.2.0.1.jar,2f5b5c04daac5c9fb8f0f5e3b32436d7d9aba185,
24,caGrid-data-stubs-1.2.0.1.jar,10fa11b93cab7333bb609e8c0c6b950a2bf1fded,
25,caGrid-data-utils-1.2.0.1.jar,0c321b1752ba8796ba0f6f05f186bc1c66108481,
26,caGrid-data-common-1.2.0.1.jar,3543f21786a5cf53ebb558d937fc88217a079169,
27,caGrid-data-tools-1.2.0.1.jar,331867b23f3ae1062698dc998f4c9ab3730a3b21,
28,caGrid-data-service-1.2.0.1.jar,94456cca68668602bf6e99d24073d64e57cd54c6,
29,caGrid-sdkQuery32-core-1.2.0.1.jar,be4cabd4fd5b1a7458f8e1300cc5b98f53b2fd82,
30,caGrid-CQL-cql.1.0-1.2.0.1.jar,44c792beb722f999107a0e334c996eb872ecd63e,
31,cglib-2.1_3.jar,d3851e366b9fe8b7d8215de0f9eb980b359d8de0,cglib#cglib;2.1_3
32,checkstyle-optional-4.3.jar,ef49a09748329f80a12bebf91f54c730b5b1bdaf,checkstyle#checkstyle-optional;4.3
33,checkstyle-4.3.jar,f37b2ca19106a1ad8446aa28f9998a8c5af077f7,checkstyle#checkstyle;4.3
34,cobertura-1.9.3.jar,7864bdf46b61ae956070b17b06be6c4b7258a81f,cobertura#cobertura;1.9.3---net.sourceforge.cobertura#cobertura;1.9.3
35,commons-beanutils-1.7.0.jar,5675fd96b29656504b86029551973d60fb41339b,commons-beanutils#commons-beanutils;1.7.0
36,commons-httpclient-3.0.1.jar,d6364bcc1b2b2aa69d008602d36a700453648560,commons-httpclient#commons-httpclient;3.0.1
37,commons-el-1.0.jar,1df2c042b3f2de0124750241ac6c886dbfa2cc2c,commons-el#commons-el;1.0---tomcat#commons-el;5.5.23
38,commons-fileupload-1.2.1.jar,fd968960d004ba8863a2e7b9c88f260aa588c22d,
39,commons-collections-3.2.jar,f951934aa5ae5a88d7e6dfaa6d32307d834a88be,commons-collections#commons-collections;3.2
40,commons-io-1.4.jar,a8762d07e76cfde2395257a5da47ba7c1dbd3dce,commons-io#commons-io;1.4
41,commons-lang-2.4.jar,16313e02a793435009f1e458fa4af5d879f6fb11,commons-lang#commons-lang;2.4
42,commons-cli-1.2.jar,2bf96b7aa8b611c177d329452af1dc933e14501c,commons-cli#commons-cli;1.2
43,commons-configuration-1.5.jar,d891c003b41adc63ab99e5f697e04d633568965a,commons-configuration#commons-configuration;1.5
44,commons-logging-1.1.1.jar,2d859791fbf7d880591864bd4004d8442a8a3b81,
45,commons-compress-1.0.jar,995ae384a0b1e2c66269e6bc5198db8561fb45a2,org.apache.commons#commons-compress;1.0
46,javaee-5.0.jar,673b10baa59aa6d50ac3a7c99bdc577f9c78cd10,
47,dom4j-1.6.1.jar,5d3ccc056b6f056dbf0dddfdf43894b9065a8f94,dom4j#dom4j;1.6.1
48,hibernate-core-3.3.1.GA.jar,940ca0af7ab3f750843d281ea9354a8858f2e0a9,
49,hibernate-client-3.2.jar,01e434a2422b7fd4e856db8ab6d30d05cce06a7f,
50,ejb3-persistence-1.0.1.jar,f502b2c96c95e087435c79d3d6c9aa85bb1154bc,org.hibernate#ejb3-persistence;1.0.1.GA
51,hibernate-annotations-3.4.0.GA.jar,21466a4a1e4329a750791b06b8d41061673398e8,
52,hibernate-validator-3.1.0.GA.jar,1f2aca345b6f5a172012b1f2d6873c98ac97789d,
53,hibernate-tools-3.2.4.GA.jar,5167885c43c522f9850c60d0209e9341dd48feb6,org.hibernate#hibernate-tools;3.2.4.GA
54,hibernate-commons-annotations-3.3.0.GA.jar,c8f53732fe3b75935f0550bdc3ba92bc9345360f,org.hibernate#hibernate-commons-annotations;3.3.0.ga---org.hibernate#hibernate-commons-annotations;3.0.0.ga
55,hibernate-c3p0-3.3.1.GA.jar,1f550ab6e65c53ecc9bcefc432d0b6105d4a767c,org.hibernate#hibernate-c3p0;3.3.1.GA
56,hibernate-jbosscache-3.3.1.GA.jar,271b2f32578b1453858aa66bce19e2be6a5e897d,org.hibernate#hibernate-jbosscache;3.3.1.GA
57,slf4j-log4j12-1.6.1.jar,bd245d6746cdd4e6203e976e21d597a46f115802,org.slf4j#slf4j-log4j12;1.6.1
58,jakarta-oro-2.0.8.jar,5592374f834645c4ae250f4c9fbb314c9369d698,oro#oro;2.0.8
59,jaxen-1.1.1.jar,9f5d3c5974dbe5cf69c2c2ec7d8a4eb6e0fce7f9,jaxen#jaxen;1.1.1
60,jboss-aop-client-2.1.1.GA.jar,6110a113b4e5a133bd7f5f0f5b948d10732d4085,
61,jbossall-client-5.1.0.GA.jar,9c4b36cdef517326ad7beaedfdf2d182085a1f65,
62,jboss-ejb3-ext-api-1.0.0.jar,d0867591742acf4beeea0be9a2f91316690095c0,
63,junit-4.4.jar,8f35ee1f35d2dadbb5029991449ee90c1bab4d4a,junit#junit;4.4
64,myfaces-api-1.1.5.jar,4d6864ff74d9e896793452ddc69dd7055837c945,org.apache.myfaces.core#myfaces-api;1.1.5
65,mysql-connector-java-5.0.5.jar,168ee7e78b2ded55a8197d4f48ef8dfb5e0dbf7b,mysql#mysql-connector-java;5.0.5
66,pmd-3.9.jar,b6148e32a7966387d7318ad9c9f39ca85c80b306,
67,selenium-server-1.0.3.jar,f15e858f7f898e65d904b0b63895429598391951,org.seleniumhq.selenium.server#selenium-server;1.0.3
68,selenium-java-client-driver-1.0.1.jar,9a9a25533d9bbb432a30649e7f07c309c7911476,org.seleniumhq.selenium.client-drivers#selenium-java-client-driver;1.0.2
69,selenium-java-client-driver-tests-1.0.1.jar,353782d044e7961bb8e33df595e8fa5d72f17b41,org.seleniumhq.selenium.client-drivers#selenium-java-client-driver;1.0.2
70,spring-2.5.6.jar,b39dedcd1fa2345079a057efac30b015ae73c567,org.springframework#spring;2.5.6
71,spring-mock-2.0.3.jar,b76ab0d87311bd0807571e42cc5420084d7d1a90,org.springframework#spring-mock;2.0.3
72,javacsv-1.0.jar,8092b1ba2d4929f2ec27e58cd240502afdd6a9a7,net.sourceforge.javacsv#javacsv;2.0
73,csmapi-4.2.jar,a8fe83af638dd9cd7020f60b905340ebce1c17f5,csmapi#csmapi;4.2
74,svntask-1.0.7.jar,781a822bb7d9b4b6174f40f7ebe4e63884251d96,
75,clm-4.2.beta_jboss51-fix.jar,2ccf3bc27d0cf90f8aae00b3ad760c37b5583207,
76,oscache-2.4.1.jar,41360a9850e50916cb7449a49f4e048e10898859,
77,sitemesh-2.3.jar,fe25e631db84c30f22e3630cbc2564216e5c0e40,opensymphony#sitemesh;2.3
78,xwork-2.1.6.jar,96cfe0df533d2749e49de1c80c654339f0fa7499,com.opensymphony#xwork-core;2.1.6
79,freemarker-2.3.15.jar,c8cfe522476fcec8da5c980d58bf62d6ab0cf27c,org.freemarker#freemarker;2.3.15
80,jstl-1.1.2.jar,3375e43c620df4f1114959400ff9bb90d12a2feb,javax.servlet#jstl;1.1.2---jstl#jstl;1.1.2
81,standard-1.1.2.jar,a17e8a4d9a1f7fcc5eed606721c9ed6b7f18acf7,taglibs#standard;1.1.2
82,ognl-2.7.3.jar,8c391fdc943b352045bd35c4f57306ccc6442f7c,ognl#ognl;2.7.3
83,displaytag-1.1.1.jar,daa3b6e18e8cbeb7024b9fc6814ed82f3e31ddbc,
84,urlrewrite-2.6.0.jar,4f7bd5d66ea8721b27b5762ac3671ce1ea8f67a6,
85,axis-1.4.2_10.jar,cffd0dec625d7000e68c576bd0130e2a86aa956a,
86,struts2-core-2.1.8.jar,c1b157b90c3a1ddf581618900df93430520a74f2,org.apache.struts#struts2-core;2.1.8
87,jboss-cache-1.4.1.GA.jar,fcea68eb80f5ed3c64b4f014520596209c13185a,jboss#jboss-cache;1.4.1.GA
88,jboss-system-jmx-client-5.1.0.GA.jar,590e6158b430b05b28672f4a3024171e5af6e767,
89,jboss-system-client-5.1.0.GA.jar,99feb68387858b019bbbd97d617bc27241ccd336,
90,jboss-system-jmx-5.1.0.GA.jar,be8137d1d95975f529b4d8fc71b4bca707de4f21,
91,jboss-kernel-5.1.0.GA.jar,6ef0a46353f9b11d058df78d070aa7040e36e09a,
92,jboss-j2se-5.1.0.GA.jar,615358bdfa40ad7079e8f1607e800dde5fdf3fa8,
93,jboss-common-core-2.2.14.GA.jar,8f8611c5a1679dbc75c409ce6154027a1771d96a,
94,jboss-logging-spi-2.1.0.GA.jar,41aa1415439e156d6c762b72a808ee80a9b9d222,
95,jboss-dependency-2.0.6.GA.jar,c5ef58a819a99504729a3093b5a812c46f9664d1,
96,jboss-ejb3-4.0.5.GA.jar,9f10ae71e24645ea1591479f9009cc90af5ebafe,
97,jgroups-2.6.10.GA.jar,4bf806d9ef02fdf1a6b574e9f29ce09c1d50f325,
98,concurrent-1.3.4.jar,a94c8827d98b947c2ae5a82ac6be1044c4844c57,oswego-concurrent#concurrent;1.3.4
99,nci-commons-core-1.2.17.jar,2a7777090cbed3a1dd798432089a8cf0728ea9eb,
100,nci-commons-struts2-1.2.17.jar,b99926254e1fcff5b07f6102206a59c541bc72fd,
101,ezmorph-1.0.4.jar,08b14a449891bac8236a5630b524234a830ac825,net.sf.ezmorph#ezmorph;1.0.4
102,json-lib-2.2.2-jdk15.jar,564983fce666c9b3878b90ba753b62a4eca0791c,net.sf.json-lib#json-lib;2.2.2
103,xalan-2.7.1.jar,75f1d83ce27bab5f29fff034fc74aa9f7266f22a,xalan#xalan;2.7.1
104,serializer-2.7.1.jar,4b4b18df434451249bb65a63f2fb69e215a6a020,xalan#serializer;2.7.1
105,castor-1.0.4.jar,03c4088f4b880f5d44f007731377a0cdebcacb6c,
106,mail-1.2.jar,c00c3d424758dd048c12ad527b9295b3fd44c7e6,
107,cog-axis-noversion.jar,07c9d190f2b9abc33c2e76336e47b5a393dae3a9,
108,cog-jglobus-1.2.jar,d91d1d09e42269201ff3d453364fe1800f15438a,globus#jcog;1.2
109,wsrf_core_stubs_enum-4.0.3.jar,32ee7773e79555f88747c6c8c2377d883d642857,globus#ws-core-client;4.0.3
110,wsrf_core_enum-4.0.3.jar,dbb5b6b2f026735a649bb12dbe8819c86f1db491,globus#ws-enumeration;4.0.3
111,wss4j-noversion.jar,0dbd233eae01df5d23fb5e6686a4b034a099d892,
112,commons-discovery-0.2.jar,7773ac7a7248f08ed2b8d297c6e2ef28260640ea,commons-discovery#commons-discovery;0.2
113,jce-jdk1.3_1.25.jar,c8ae7bd08e6799219bdd94e7de142daed2ba6d32,
114,xercesImpl-2.7.1.jar,4e647b47d0f5d9829d6ed12ae079686d2df88cdb,apache-xerces#xercesImpl;2.7.1
115,xerces-J-1.4.0.jar,80de402ffcc86cf708467719755c4b178eb95e3f,xerces#xerces;1.4.0
116,jaxrpc-1.1.jar,b393f1f0c0d95b68c86d0b1ab2e687bb71f3c075,org.apache.axis#axis-jaxrpc;1.4---axis#axis-jaxrpc;1.4
117,saaj-1.2.jar,581149d1f391258754354f2acf2b56665d53de2e,org.apache.axis#axis-saaj;1.4---axis#axis-saaj;1.4
118,jdbc-se-2.0.jar,4bad47973a391502c90a9eb124b72f199a0db88a,
119,wsdl4j-1.5.1.jar,bd804633b9c2cf06258641febc31a8ff3b0906bc,axis#axis-wsdl4j;1.5.1---axis#axis-wsdl4j;1.2---wsdl4j#wsdl4j;1.5.1---axis#axis-wsdl4j;1.2.1---axis#axis-wsdl4j;1.3
120,xml-apis-1.3.jar,dc7315e359b5e43f20131414d60b5c307aace975,xml-apis#xml-apis;1.3.02
121,yuicompressor-2.3.5.jar,e1ce04e528300c2083c250c691c8703a07ff2b61,
122,dozer-4.4.1.jar,59cdf417363565aaaad554128ae6331d2efd7448,
123,rmiio-2.0.2.jar,fa77cfa6b8ea3c8b445074d521708d32937ebe05,com.healthmarketscience.rmiio#rmiio;2.0.2
124,guava-r07.jar,d2e4d3138d0798b7500685ed85c78c712fb82fe5,com.google.guava#guava;r07
125,liquibase-1.9.3.jar,39e8a0f4561c44afbedf9df049625c590ad17bb8,org.liquibase#liquibase-core;1.9.3
126,ledatastream-1.8.jar,77a18fc5cdf8a80ad776ba281ade45a70932ea64,
127,guice-2.0.jar,a4c67006178262122e93121e94fff306fcf0cda1,com.google.inject#guice;2.0---com.google.code.guice#guice;2.0
128,guice-multibindings-2.0.jar,bfa4c1036fd7dc58019d0aeaec3faf4e8a685474,
129,guice-assistedinject-2.0.jar,27c170d9cca9beb51f12fcb7851d8d1c2cd7e3a5,
130,guice-servlet-2.0.jar,340a4f7b596e29b7d435478ece99cd96d55d1569,com.google.code.guice#guice-servlet;2.0
131,aopalliance-1.0.jar,0235ba8b489512805ac13a8f9ea77a1ca5ebe3e8,aopalliance#aopalliance;1.0---com.google.code.guice#guice;2.0
132,woodstox-core-asl-4.0.7.jar,a0f6cb9b6bf8c3e1e34e9f33d4e7b37e04e6396f,org.codehaus.woodstox#woodstox-core-asl;4.0.7
133,mockito-all-1.8.4.jar,5c97d8b6e715ed941aeb93d6fc401ab3eb18a566,org.mockito#mockito-all;1.8.4
134,hamcrest-library-1.1.jar,d59567e5dbcb70478b51984b47221af3da19b3ff,
135,gnu-regexp-1.1.4.jar,85cae44e6ff2199d20a46e91c171fceecace2ca1,gnu-regexp#gnu-regexp;1.1.4
136,atlassian-core-3.12.jar,a17e8cf9d0a3392636586477460ea9d0385ae4c5,
137,atlassian-util-concurrent-0.0.12.jar,d04c553c71fcd9a72439a085cb91207e52c2da05,
138,atlassian-event-2.0.2.jar,6f716f1fa244578db3cb17e6755780ed3a56f761,
139,atlassian-velocity-0.8.jar,7d2a6d255d44ab9435ba1169b5c9e5b74d3c576e,
140,atlassian-trusted-apps-core-2.2.jar,7503e09434ff6474879c56c2c04feb2d257aad5c,
141,atlassian-plugins-core-2.6.0.jar,6c74311582913acfce58e11ea77b47ea7cad6f57,
142,atlassian-plugins-main-2.6.0.jar,5c84f5a64a22988c22138e01c855c2af0bc616db,
143,atlassian-plugins-osgi-2.6.0.jar,5d5f8badcb6b38212db804544bf11efa51791ed2,
144,atlassian-plugins-osgi-bridge-2.6.0.jar,605a8880e00ecae7814b35284a8ff7c34410331d,
145,atlassian-plugins-osgi-events-2.6.0.jar,f32162ceaaecf03010283577276dba8fab1cc232,
146,atlassian-plugins-osgi-spring-extender-2.6.0.jar,7b6352bddd36478bfab80de2d2901dd6d2b323fc,
147,atlassian-plugins-servlet-2.6.0.jar,838fede644adaa61955226d240f35912ecf1c261,
148,atlassian-plugins-spring-2.6.0.jar,b6551109bd2ee54c065a2a3f7d1e95981cfce0d0,
149,atlassian-plugins-webfragment-2.6.0.jar,789421f190ae8c76fc9c0d354ec536b7c4d75cef,
150,atlassian-plugins-webresource-2.6.0.jar,3bc25f746162aa21e7be51ac265122cc02a3d94a,
151,sal-api-2.2.0.jar,3f598c29612d0b2aed160c500094b0d5272ee859,
152,slf4j-api-1.5.8.jar,2aaf496dfd551adb9b079f58a7e2d55eb383fc82,org.slf4j#slf4j-api;1.5.8
153,package-scanner-0.9.6-SNAPSHOT.jar,ea41c3a30664564aaddba24b5ba32e5632bf9afd,
154,joda-time-1.6.jar,5a18504e34c5cbe9259d6fd0123ccf6f16115a41,joda-time#joda-time;1.6
155,org.apache.felix.framework-3.0.2.jar,536573beee26420c76bf3513e7ef9d570a9a8828,org.apache.felix#org.apache.felix.framework;3.0.2
156,bndlib-0.0.255.jar,eae5fb9abb1801896bab29611d24a1b828966c89,biz.aQute#bndlib;0.0.255
157,spring-osgi-core-1.2.1.jar,e5666dfac49c4b0488ef3f53e6d9232783697817,org.springframework.osgi#spring-osgi-core;1.2.1
158,spring-osgi-web-1.2.1.jar,88d35f1ebccf3e7967c111eb4b73dd71e60eac2a,org.springframework.osgi#spring-osgi-web;1.2.1
159,spring-osgi-extender-1.2.1.jar,bf1f4269136ccdbdbfacc1dbb519b720c9d215a9,org.springframework.osgi#spring-osgi-extender;1.2.1
160,spring-osgi-io-1.2.1.jar,1f380b918e8d0fc111d7fcf902000f10e5ce5944,org.springframework.osgi#spring-osgi-io;1.2.1
161,velocity-1.4-atlassian-1.jar,4d40c02043456ed18aec6532f37f5c4707744438,
162,velocity-tools-1.3.jar,42bfc6deabd8efeec057c9317ba2d84d0a7c4517,velocity-tools#velocity-tools;1.3---org.apache.velocity#velocity-tools;1.3
163,icu4j-4.0.1.jar,06362db7a2556bb58a04e991029196e2aad632d4,com.ibm.icu#icu4j;4.0.1
164,visualization-datasource-1.0.2.jar,d3a23d7c191ca866f14a028eb42feb77683e9d26,
165,bcel-5.1.jar,a3288784cacd97a429c0cf177c84225523790f87,bcel#bcel;5.1
166,ivy-2.0.0-beta2.jar,43188890f8eb2a105665d62c4bda4b24703568ee,org.apache.ivy#ivy;2.0.0-beta2
167,commons-beanutils-core-1.7.0.jar,52f7701e1e9fd1d2b93379503c0bc839d2caf68d,commons-beanutils#commons-beanutils-core;1.7.0
168,asm-tree-3.0.jar,cc7252c5f587fc843718eb9de0855f6f70922803,objectweb#asm-tree;3.0
169,jaxme-api-0.3.jar,b7dc95e773a1aef0d84c8aaf656ddc9739f458b5,jaxme#jaxme-api;0.3
170,xsdlib-20030807.jar,8a92ce697c5bf93b88f0ab031e93ba416f467d62,msv#xsdlib;20030807
171,relaxngDatatype-20030807.jar,b117e0f9182c6cc094e833489bcdddadfd414090,msv#relaxngDatatype;20030225---msv#relaxngDatatype;20050913---msv#relaxngDatatype;20030807
172,xpp3-1.1.3.3.jar,064f9d2bb88f58ad2a15a4301487d977ee9b4294,xpp3#xpp3;1.1.3.3
173,jdom-0.9.jar,2a7b6d6664c9cb4455608a61d88345d937ae0045,org.jdom#jdom;0.9
174,hibernate-3.2.0.ga.jar,c284f0a5fb523e5490160d05b497dec7a8d5997c,org.hibernate#hibernate;3.2.0.ga
175,ant-jai-1.7.0.jar,68886b4dd636f2f51ff53b5de5d899a9fb57e42e,org.apache.ant#ant-jai;1.7.0
176,ant-apache-log4j-1.7.0.jar,e165054fe137dc44c6d8853dcd70a127e9d52502,org.apache.ant#ant-apache-log4j;1.7.0
177,ant-apache-oro-1.7.0.jar,c6940958d8d2c274ed57ced39da48f2226df356a,org.apache.ant#ant-apache-oro;1.7.0
178,ant-jdepend-1.7.0.jar,17fbd14d3797461ea828b0445bc2709b6cc58b7d,org.apache.ant#ant-jdepend;1.7.0
179,ant-apache-bsf-1.7.0.jar,aba850d3cf8cbed4d90ef32fc2a4ed8a5bf430f5,org.apache.ant#ant-apache-bsf;1.7.0
180,ant-swing-1.7.0.jar,3de3f6d73669f1303f950fb80e35cd470f33e35f,org.apache.ant#ant-swing;1.7.0
181,ant-weblogic-1.7.0.jar,accd916738c9846b6b8d98ea8864d2b37e8f523a,org.apache.ant#ant-weblogic;1.7.0
182,ant-netrexx-1.7.0.jar,8a491a5ed8e80721724ba0803ee3462edcb9114a,org.apache.ant#ant-netrexx;1.7.0
183,ant-javamail-1.7.0.jar,85e08398538b5100d840c4937bae8cc4bad6f779,org.apache.ant#ant-javamail;1.7.0
184,ant-junit-1.7.0.jar,3d49985aed5b0b428a926ce6343da1eeea8e79ba,org.apache.ant#ant-junit;1.7.0
185,ant-commons-logging-1.7.0.jar,1d8427cb239b7afb53af663c5deaca25ac0c37c9,org.apache.ant#ant-commons-logging;1.7.0
186,ant-commons-net-1.7.0.jar,39280a78d84856d7d5da5a02d011616e70d054ee,org.apache.ant#ant-commons-net;1.7.0
187,ant-antlr-1.7.0.jar,e721e3ac4ff6b3ea2a423b7343aa82841ef673ac,org.apache.ant#ant-antlr;1.7.0
188,ant-stylebook-1.7.0.jar,9f06163421dd8d00cb2efb6119ff0cc9b8449c6b,org.apache.ant#ant-stylebook;1.7.0
189,ant-apache-regexp-1.7.0.jar,dede5321234dc0f73b0d6042d24edcfd58db65d9,org.apache.ant#ant-apache-regexp;1.7.0
190,ant-jsch-1.7.0.jar,b1b4b052665b20c63bb6fc544c59ac906e2362d2,org.apache.ant#ant-jsch;1.7.0
191,ant-trax-1.7.0.jar,0ebdaca8fa915ab7713720b208d3793e88687efd,org.apache.ant#ant-trax;1.7.0
192,xml-apis-1.7.0.jar,3845d5aabd62dc1954f2c0e84a799068c917ad2b,org.dspace.xmlui.xml#xml-apis;1.3.03---xml-apis#xml-apis;1.3.03
193,ant-nodeps-1.7.0.jar,ecf2a32ce39e6f74374695730a15d4db36a043a6,org.apache.ant#ant-nodeps;1.7.0
194,ant-testutil-1.7.0.jar,c2dac171e313349e9402cae656678987edeb2021,org.apache.ant#ant-testutil;1.7.0
195,xercesImpl-1.7.0.jar,25101e37ec0c907db6f0612cbf106ee519c1aef1,xerces#xercesImpl;2.8.1
196,ant-1.7.0.jar,9746af1a485e50cf18dcb232489032a847067066,org.apache.ant#ant;1.7.0
197,ant-starteam-1.7.0.jar,12973a4af95f36ea114728eba21f646acd442408,org.apache.ant#ant-starteam;1.7.0
198,ant-launcher-1.7.0.jar,e7e30789211e074aa70ef3eaea59bd5b22a7fa7a,org.apache.ant#ant-launcher;1.7.0
199,ant-apache-bcel-1.7.0.jar,285ea307a4f7321f2f73b271bf1dcc91ef01f586,org.apache.ant#ant-apache-bcel;1.7.0
200,ant-apache-resolver-1.7.0.jar,82e1fbe85c8f57a1b71e5619fc5463e33b3f4558,org.apache.ant#ant-apache-resolver;1.7.0
201,ant-jmf-1.7.0.jar,a5237691c93d16d4ed90f4fae22f42ec3319c48d,org.apache.ant#ant-jmf;1.7.0
202,svnkit-1.3.jar,fef03bb08c3279fe0c6602c536d43021da191889,
203,commons-dbcp-1.2.1.jar,ad0d73bf609b4e39daa3af48f1a432907216f65e,commons-dbcp#commons-dbcp;1.2.1
204,cryptix-1.2.jar,ba3ef5139fdad7c127eebc01ef4e61095a57153c,
205,cryptix32-3.2.jar,373e01d66a753ab58185965bb3abe853e0f66f4d,
206,cryptix-asn1-0.1.11.jar,ce6187223532499e04351cce625aaf073bc187fa,
207,stax-api-1.0.1.jar,49c100caf72d658aca8e58bd74a4ba90fa2b0d70,stax#stax-api;1.0.1
208,stax2-api-3.0.1.jar,949fc43ccaca8ed6ff31b82bf18f560a3c9a3b6e,
209,hamcrest-core-1.1.jar,88d0fc81f09e94aa82d9d3c108f8ca50661507c2,
