"","Feiler 4EBP1.txt","Feiler Akt.txt","Feiler AMPK.txt","Feiler b-act man.txt","Feiler b-actin aut.txt","Feiler b-cat.txt","Feiler b-tub.txt","Feiler b3-int.txt","Feiler BRCA1.txt","Feiler c-Abl aut.txt","Feiler c-Abl man.txt","Feiler c-Cbl.txt","Feiler c-Jun.txt","Feiler c-Kit.txt","Feiler c-Myc aut.txt","Feiler c-Myc man.txt","Feiler CDK2 man.txt","Feiler coll Au.txt","Feiler cyclinA.txt","Feiler cyclinB1 aut.txt","Feiler cyclinB1 man.txt","Feiler cyclinD1.txt","Feiler E-cad.txt","Feiler EGFR.txt","Feiler ERalpha.txt","Feiler ERK2.txt","Feiler FKHRL.txt","Feiler GAPDH.txt","Feiler GSK3.txt","Feiler HER2.txt","Feiler HER3.txt","Feiler IRS1.txt","Feiler JNK.txt","Feiler LKB1.txt","Feiler MEK1.txt","Feiler N-cad.txt","Feiler P-AcCoA 79.txt","Feiler P-Akt 308.txt","Feiler P-Akt 473.txt","Feiler P-AMPK 172.txt","Feiler P-c-Jun 73.txt","Feiler P-c-Myc 58 aut.txt","Feiler P-c-Myc 58 man.txt","Feiler P-EGFR 1068.txt","Feiler P-EGFR 992.txt","Feiler P-Elk1 383 aut.txt","Feiler P-Elk1 383 man.txt","Feiler P-FKHRL 318.txt","Feiler P-GSK3 21.txt","Feiler P-HER2 1248 aut.txt","Feiler P-HER2 1248 man.txt","Feiler P-MAPK 202.txt","Feiler P-MEK 217.txt","Feiler P-p38 180.txt","Feiler P-PKCa 567.txt","Feiler P-pRb 807.txt","Feiler P-S6 235.txt","Feiler P-S6 240.txt","Feiler P-Src 416.txt","Feiler P-Src 527 aut.txt","Feiler P-Src 527 man.txt","Feiler P-STAT1 701.txt","Feiler P-STAT3 705.txt","Feiler P-STAT3 727.txt","Feiler P-STAT6 641.txt","Feiler p27.txt","Feiler p38.txt","Feiler p53.txt","Feiler PARP man.txt","Feiler PARP.txt","Feiler PCNA.txt","Feiler PKCa.txt","Feiler PR.txt","Feiler pRb.txt","Feiler PTEN.txt","Feiler S6 man.txt","Feiler Sirt1.txt","Feiler Src aut.txt","Feiler Src man.txt","Feiler STAT3.txt","Feiler survivin.txt"
"sample1.1.1",-6.37977790920254,1.57506947486681,-1.66779996184934,-4.56620574594953,5.6588894840193,1.55290631942508,-3.02015260452332,-2.19830092015493,-1.47937823810956,-1.25073751339229,-4.84769315213024,-1.14852730854425,-4.06450072278865,-5.75065844835633,-2.72950386051279,-7.67881234258824,-2.05210695665733,1.29548678126358,3.17641070716997,-6.48719968466289,-2.74139590756549,-2.79001644693728,-5.3143206245083,0.0274991295449781,-0.0290685612905364,-2.6077458610428,-3.37981396869175,-2.96653552729529,-0.261912557461993,-3.32893293143991,-7.01719949775764,-5.55825762364538,-0.535227511739758,-1.03164270883661,-4.07533148409772,-5.35870672157305,0.244244616305118,-6.63784552217598,-7.0535842573714,-3.42504330899575,-0.715393347503832,-5.65650403379523,-12.3148068375902,-12.2870904688404,-9.27058935166219,4.00474944295392,-1.90157585721148,-3.41040182090118,1.66865771148170,1.09281287544152,-7.71341739153904,-7.05905786724222,-1.27749941834094,-3.13932677450175,-7.08286459149562,-0.318776146157807,-1.02717921040900,3.65321203083995,-3.34078533542074,3.75788280169874,-0.077448794528522,4.36692409442669,-2.11600891857478,-7.1827685367616,-9.6958822531438,-0.299294044030358,-1.00466618401405,-0.131118997252123,-9.7253331430993,-6.15443757534607,-5.36980904523945,-4.11721724866795,-1.88724175393434,-0.763988034183844,-3.73154206084576,-5.28766487681925,-8.59471744520127,-0.191296937643980,-2.07183773581059,-5.82428877423889,-5.8734370037714
"sample2.1.1",-6.93959274547962,2.40088811961081,-1.97909920923324,-3.76840245139657,2.62440527392014,2.80308147962593,-3.70891904255331,-3.71713424051935,-0.975700090647594,-1.86570385204813,-7.09248242474159,0.401991544566511,-2.26703311512235,-8.21561787045943,-4.20298613962585,-6.78417365396147,-0.599282782825632,4.18383139696434,4.11083179884534,-9.31194622951788,-1.93721542338117,-2.6682084221439,-3.86415908522659,-0.491072442919825,0.507686842880875,-1.00528934798416,-2.70384152529677,-1.674891035857,1.06965604671614,-0.821102784122712,-5.53937687134807,-3.7694396404539,0.583707036142518,0.424588233259062,-0.120160377789729,-4.66197125806058,-4.26288838245447,-5.50647410189354,-0.632770686154653,-7.43530509436518,-1.35515257722688,-2.30856825337602,-5.91675943263564,-11.5808390767473,-6.33881754008965,1.63334469050797,-1.18172400231698,-0.82749915097598,3.07580243086568,0.0144778397059720,-4.18925390129963,-5.37628074750108,0.395179044675542,-3.71963687401787,-6.64645737361705,-1.09104556907107,-2.41728864449253,3.28170803524341,-2.84386147412789,1.89322502012951,0.679412836615645,0.0157985661848077,-3.89689555372352,-8.82221055487816,-6.54794188700346,0.799564432305153,0.22657147640241,0.976405840167593,-8.8918932612879,-8.50487650472286,-2.24540844414273,-4.78738784573685,-0.606973633496211,-2.24632586611030,-2.93737189230056,-5.33124385645466,-5.70455434790529,-1.39031680873834,-0.0109576359340959,-1.95318749536570,-8.2289796403794
"sample3.1.1",-7.5915653811653,2.11968046794433,-2.27134364447492,-3.33872467535301,0.197281136145312,1.99166906953049,-3.44312391567598,-4.70169461478906,-3.40762841497679,-1.53595265365122,-6.49755403332186,0.687450060491607,0.824581521468184,-11.6717902904238,-9.24297413847223,-5.68696275627449,-3.06368963888729,3.857274282591,6.01037730285075,-14.4158812634670,-0.555948203516742,-0.729348764569059,-10.6869355987919,1.13152911868511,-6.20514527083438,-0.211521717527681,-1.96797722551896,2.95463281060672,0.0679650800509967,-3.60740916473163,-7.30535659012386,1.89056616912703,1.57209494125575,1.26579452536457,1.64788617679744,-5.22959159010377,-0.62818596955738,-11.0910842106566,-8.49571547587712,-5.36845609151581,-0.829729618353598,-1.72734183675150,-5.30723695382241,-13.5216486812636,-4.29761777835104,-1.17414802045487,-1.45876499982644,-0.156950710378438,-1.43022118241663,-2.61373015993438,-4.39990961064036,-3.18406940565473,2.37912508509908,-3.87229915498111,2.51902107476778,2.50913046581432,0.400797311287871,2.47237735629863,-2.41258181318853,2.99296641670886,0.635799709150729,-2.52288828514366,-2.85627777469054,-9.00440907297407,-9.00556962076468,0.97655642719403,1.27386855578280,2.33574533094737,-8.4593641715012,-10.9487999691693,-2.23412450164486,3.54810907017025,-16.0586698624805,1.71319482631491,-3.99436695924929,-4.48641016299138,-3.79985923533986,-4.80101276315811,-0.781194435078238,-1.51313953984523,-11.8718845974144
"sample4.1.1",-6.94305605535578,1.00232899837156,-2.88739430798446,-3.80282395168863,-1.21614017402469,1.72283676742715,-4.46299629365639,-6.30327782729078,-2.97853295995279,-0.373843440080175,-4.76558335994933,0.178114447285482,1.09138656899157,-14.8143067254603,-9.32424746289778,-4.97773133822473,-2.58027450952577,7.1160021363171,2.9391884135567,-22.8415694417273,-0.309553542380538,-1.86886044427331,-10.9874897997039,0.283581131645738,-10.5326253285460,-0.969534417117281,-1.11796776514989,1.56420298686065,-0.411459435559837,-4.60624757725676,-6.6723051721427,4.5153314026458,1.16917249420279,0.693587487372279,1.25035052280246,-5.24435654672874,-1.30128686276413,-13.0346835384036,-9.34873622247807,-7.14072420701265,-0.76887062833794,0.261103617157421,-1.21863906149924,-10.5168409464746,-3.46714640590617,-2.08290012183160,-2.27645558614479,2.03525856674767,-2.79049693101042,-6.62794959989298,-3.13455024946877,-2.70497140287318,1.92606206393712,-4.03033196322157,1.38988838891890,0.932712620462832,1.34639285731194,-0.292950240881957,-2.24986780314407,0.354411759118719,-1.75846595850119,-6.55288603328522,-3.04637852312324,-10.5100254805483,-9.5279970760078,0.561097177966936,-0.520586724163155,1.83023161705150,-8.8432850663301,-12.1474853985014,-3.46742349423752,1.44959668858748,-16.7332377658247,0.686176711889813,-5.91029660871116,-1.38215947344221,-2.28774370993481,-7.0998776175801,-0.198432834462599,-2.68793982348515,-11.5604373946386
"sample5.1.2",-3.12324370371615,2.93807550452974,-2.21884950350152,-4.41271800063966,4.37322764932767,1.77304814173442,-0.665083568602673,1.90507107220213,1.47039067458692,-1.32902476642109,-2.72966057284360,-0.707680756901734,-1.71554711709783,-12.3305049522449,-1.02647544111724,-4.0599672007962,-1.14233763050328,2.39206796799091,-3.80222296276336,-5.88410072443943,0.974669163280073,0.567949292537113,-6.84529577273787,-1.67540959607474,-6.71760780507699,0.738559730069396,-0.670842458751765,1.59139245730921,0.265109889084642,-3.26511210857661,-8.0755567548747,0.98819093068583,0.678369167293615,1.43309839073631,1.98857539717836,-5.07271740432457,-2.52023653454135,-9.31629017747144,-10.8282406700636,-4.45163734406071,2.27097185334099,-0.362454430101323,-4.59906117590555,-11.1815398821957,-4.12666372043931,5.88896312642142,-4.12038447161916,0.264163127412655,0.092850084514119,-2.39583878557903,-8.54227954908333,3.89179967247003,0.375252219254115,-10.8677242800943,4.28710923030209,3.79896290807827,2.85753864908475,2.05633558624277,0.284827073768351,7.25051396272172,-0.72667812158968,3.88350025727792,1.48365856469237,-7.67819411973732,-1.70032412651879,0.81756827715041,1.74087261116604,3.66079422582266,-9.91065227900087,-7.21017459240737,-3.17147715962264,2.03651695736024,-13.2342558947855,2.62922700034459,-1.80162519513695,0.230125930308096,-5.56703037345346,-2.12870659685365,-4.57519401080266,-0.192388333210722,-6.94163488840168
"sample6.1.2",-6.53970979791484,3.36115747703594,-3.23833913668189,-4.72639378729169,2.85897981179254,3.43600208676444,-3.79089957951756,0.705597811321773,-0.496889212044058,-3.08115032658332,-1.13846073162237,1.04593159198877,-4.75113491429463,-13.5834084750707,-2.44758394044421,-5.20753977387781,-0.772153306326235,1.00117852737750,-3.36963994644632,-8.43514404454066,-0.542866797427307,-1.72996221583375,-3.04909562164238,-3.90368892368735,1.86725160982680,-0.855554131387632,-3.88951451001529,-1.60669582464425,1.56710370575687,-2.46926824399260,-6.7356184126752,-0.446352942935464,0.476994988113162,-0.256500795238604,0.373991871753245,-4.29925225056226,1.83315220979773,-10.4185296559611,-9.8191144536453,-1.31938984068554,-1.29778806332359,-2.49915030695799,-7.05778065449644,-14.1360803521053,-9.72430818506006,2.27398020629326,-1.69379686454403,-2.05177501698868,3.19028767321729,-3.45400061028565,-5.87050280158295,-3.05337905023858,-1.71250753895471,-10.9739337930167,-5.47110451172308,1.20581178003848,0.700658633343117,4.07121893008943,0.397053654733555,3.63841985197525,0.670749216198037,-1.91195084608249,-1.55728561889446,-8.73999318614065,-6.18471958052648,1.06498334852871,0.401879592852578,1.03847143483990,-8.83261836848613,-8.75878527417649,-0.972594929994977,-5.51714328296088,-0.163564737438898,0.505801969826461,-2.90308338172379,-1.77329749131216,-7.29964336417122,-3.052121319044,-3.68735555287235,-1.54845293179676,-16.8834172998275
"sample7.1.2",-2.6967535794131,1.50297850713921,-3.96305415535174,-4.42117834185595,-0.242565561704505,1.03114225213821,-2.57906896834020,-1.64317408663848,-1.40512088762673,-4.94587877996035,-4.86907531107827,-2.14000126257556,-1.61281497365015,-19.7339424999351,-4.9346387535589,-4.79955065563113,-2.38625756570279,1.47601429902734,-4.66678794099398,-12.7772202281021,0.424218585673989,-0.392022662823718,-8.81858912464817,-3.62581052719651,-8.68030262888268,0.296899404477877,-2.95437960969532,2.27615529895325,-0.464503799006264,-4.87451527055994,-8.89509752863452,2.12748762274173,0.204455541356176,1.43658507889716,2.44034310096410,-7.46883563129792,-4.27344103439968,-11.3120583868462,-13.6649558148772,-7.10358590739049,-1.22861894657107,2.95422194137448,-3.81424927569547,-10.7602851293699,-4.30955839519669,0.924983235091768,-4.14366513038032,1.21259244077626,-1.10498569135356,-6.77562660776394,-6.1743036899796,3.7952013581594,1.39749420650332,-12.0058807034978,2.41000670885336,1.60029860886710,0.843070449447058,0.319116639225253,-0.59498170090177,5.32036243024868,-0.957810403253545,-6.4261751017212,-2.24201104642685,-8.74687285890473,-2.32798554285563,0.224759506655976,1.38211377873517,2.56978322590086,-8.94328935225574,-15.1635065437923,-1.55916943767425,-0.200737925163396,-16.7332377658247,1.12584659014300,-4.31401111811213,-1.55082724711967,-4.02795657013287,-7.57364621798725,-5.61137990457716,-0.864176626306884,-13.047186289257
"sample8.1.2",-5.35427091201559,0.06986643788454,-4.90308533643482,-4.66350998277304,-1.29448157649834,-1.05382980213514,-3.28281322366394,-2.85547989984061,-3.43908409703739,-7.48376134353202,-5.77437026263913,-4.47441074844018,-2.40924310932405,-21.2706916999768,-5.63490359495792,-6.57543630577251,-3.52041726856926,2.60041290880213,-5.24479488876414,-19.3665974044526,-0.584843206118773,-3.31689322139963,-11.0241873678758,-5.16922563513202,-10.5326253285460,-0.0083423145681232,-4.37161776546572,1.16446255427339,-1.16088127229762,-6.14560928741308,-7.8223817187662,1.59008597662751,-1.75403258428365,0.182436215115459,1.48776828238251,-7.8773366622772,-6.97009708840993,-11.2970331313129,-6.54632094110945,-7.05604915918919,-3.37995097991838,4.35425581856058,-4.64022498371817,-11.0482899084471,-4.93307794497296,-3.11506596587905,-4.85055430867391,0.484927630887893,-1.96481714794495,-8.82959940620734,-4.63070924951564,-6.03473788347807,-0.109535868889726,-13.3882574461731,-0.736147332861591,-1.45873427037476,-2.70071545001109,-3.64376146415811,-1.78894328858469,3.83687006018336,-3.63887806994450,-12.9750882007122,-5.97950247837979,-10.5975031302875,-1.88415219761500,-1.01763314935373,0.829245101704297,0.86012077384214,-11.0100831607267,-16.5724934748774,-2.7820747618512,-2.45053836250408,-16.7332377658247,-0.921174042953326,-7.05393264784896,-3.40329778940912,-3.46311503507438,-8.62795577436781,-6.4277830159096,-1.31866708160627,-17.0471163963551
"sample9.1.3",-4.80512306125812,3.27964364914213,-0.631688709443973,-2.45057883890007,2.24669193406881,3.23229504672337,-2.18245714679497,3.68511658556122,-0.271228338831766,-0.869300165661414,-2.18001199349777,1.06261945714403,-0.361500996435232,-2.57943847498481,0.407546647171008,-4.03975933413534,-0.658256820252637,-1.56056983712897,-2.95182746181259,-8.69613110376176,0.282361726312994,-0.529231145150733,-7.66119279105833,-2.17059634627610,-4.54385827515596,1.55593945310091,-0.534557028057311,3.78639736637811,0.736944898559923,-1.60343604491530,-7.93204519551842,2.43966066529000,1.96557190142947,0.864861010908385,1.5375587457403,-2.59581016523338,-1.05914516627543,-9.4149869524302,-6.05856082805703,-2.31720264371792,0.167318272763753,-6.57621101146476,-8.20579054276288,-9.48671026067308,-3.12725694967406,1.95552447052509,-3.15435238585028,0.241422621920861,0.572240123940518,3.01646853604327,-3.24512555667763,-7.11930715253443,1.74476162994996,-9.60905208951788,7.24121385788504,6.6185684203389,4.01640255323588,3.47132311219063,-3.38151669483807,-1.33830953986937,0.898669569189797,6.78465374480211,1.91840700733879,-8.0420735744505,-3.389570100663,1.17550451531413,1.74017437614842,3.39254912195406,-10.3132292310419,-5.72102154761789,-2.66733279244251,6.81762773528701,-11.5126963694075,5.14151443423337,-1.84320284251178,-1.13651445345838,-7.08207663099091,-1.27486172056499,-4.12948302007546,-0.808605655802808,-7.71611154180165
"sample10.1.3",-2.60643271410803,2.66803904846590,-1.70933830504689,-2.56030574875064,-1.74302984159430,1.29088354157729,-1.80407912741247,-0.0492553604745422,-1.80849672884195,-4.1904726529819,-5.43017173786206,-1.03118080553088,-0.967045421672212,-4.49656986022075,-0.72116783806477,-4.94078416037127,-2.05021788305266,-1.90640341248107,-6.54418071998344,-11.4098815389964,-0.900047292256986,-1.20114380399169,-8.75196127129936,-2.87111838578992,-5.5007233456195,1.76310354339023,-2.72062369710627,3.31508249184281,0.358756030778116,-4.00720536100013,-11.0525732529159,0.618392090017224,0.137895874749992,0.47111317907765,2.24795481969303,-5.70006341074465,-8.24191886073936,-10.5691023544852,-9.3284851869165,-6.41134232634798,-1.07985662569345,-3.90873659246636,-6.0620359371448,-11.8404076006826,-4.10184410362704,-0.725701298251229,-5.36472552764771,-0.567155600781618,0.675831390703421,-1.22088199589341,-5.44892551940657,4.56831326282717,1.42599633642049,-11.9213548900147,4.50905522905641,1.52491493209574,-1.29169037841591,2.09547511799134,-5.45828289315803,-4.04799700928529,-0.414273795253345,0.76040254487519,-3.23337193706092,-9.1924197743131,-6.66924421236528,0.270018072263729,1.99076636190991,2.14328232751888,-11.7556138670133,-9.42277031268375,-4.01509239750965,2.62677296072840,-13.2548319110714,-0.0210409515951492,-2.11100140843821,-3.00988817447611,-6.66270790734709,-5.13777531148097,-5.67464947833148,-1.66616004045161,-11.8998406642909
